CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,cluster
15825,172,1,532.94,2,1,3,213,0
15826,51,4,1649.3600000000001,3,4,4,344,1
15827,73,20,1641.48,2,5,4,254,3
15829,99,2,636.14,2,3,3,233,1
15830,29,2,547.7,4,3,3,433,1
15831,58,4,740.64,3,4,3,343,1
15832,254,1,836.79,1,1,3,113,0
15834,70,6,2076.3,3,4,5,345,1
15835,44,4,954.09,3,4,4,344,1
15836,45,2,117.47,3,3,1,331,1
15837,65,1,391.98,3,1,2,312,1
15838,11,21,33350.76,5,5,5,555,3
15839,25,5,1020.74,4,4,4,444,1
15840,59,3,345.66,3,3,2,332,1
15841,64,6,1209.1,3,4,4,344,1
15843,304,1,118.95000000000002,1,1,1,111,0
15844,46,1,130.73999999999998,3,1,1,311,1
15845,18,10,3650.87,4,5,5,455,1
15847,38,2,389.27,3,3,2,332,1
15850,19,2,234.88,4,3,1,431,1
15852,187,2,160.71,1,3,1,131,0
15853,52,1,110.8,3,1,1,311,1
15854,4,12,2969.12,5,5,5,555,1
15855,137,5,712.24,2,4,3,243,1
15856,4,31,15929.74,5,5,5,555,3
15857,19,1,297.0,4,1,2,412,1
15858,16,5,1427.57,4,4,4,444,1
15860,41,8,965.16,3,5,4,354,1
15861,12,9,2981.92,4,5,5,455,1
15862,8,4,832.88,5,4,3,543,1
15863,26,2,68.84,4,3,1,431,1
15864,22,8,1769.7800000000002,4,5,4,454,1
15865,41,3,895.13,3,3,3,333,1
15866,101,1,211.89,2,1,1,211,1
15867,5,16,3795.29,5,5,5,555,1
15869,277,2,149.64,1,3,1,131,0
15870,33,1,351.44,3,1,2,312,1
15872,15,2,316.25,4,3,2,432,1
15874,63,9,4330.67,3,5,5,355,1
15877,2,3,437.83,5,3,2,532,1
15880,369,2,299.03,1,3,2,132,0
15881,312,8,438.24,1,5,2,152,0
15882,199,5,495.36,1,4,3,143,0
15883,2,2,396.48,5,3,2,532,1
15885,93,3,379.35,2,3,2,232,1
15886,60,1,181.09,3,1,1,311,1
15888,80,2,141.27,2,3,1,231,1
15889,157,2,420.07,2,3,2,232,0
15891,227,1,511.68,1,1,3,113,0
15894,253,2,258.25,1,3,2,132,0
15895,150,1,179.17,2,1,1,211,0
15897,194,2,208.59,1,3,1,131,0
15898,1,6,1379.63,5,4,4,544,1
15899,369,1,56.25,1,1,1,111,0
15900,24,1,337.28,4,1,2,412,1
15901,17,3,351.73,4,3,2,432,1
15903,10,8,5126.34,5,5,5,555,1
15904,8,1,164.68,5,1,1,511,1
15906,20,8,1521.79,4,5,4,454,1
15907,4,3,882.72,5,3,3,533,1
15909,174,1,191.94,2,1,1,211,0
15910,1,8,1228.88,5,5,4,554,1
15912,178,2,264.62,1,3,2,132,0
15916,16,10,1466.01,4,5,4,454,1
15917,248,1,123.1,1,1,1,111,0
15918,191,2,334.23,1,3,2,132,0
15919,20,2,525.69,4,3,3,433,1
15920,154,4,167.5,2,4,1,241,0
15921,173,1,323.03000000000003,2,1,2,212,0
15922,372,2,363.6,1,3,2,132,0
15923,373,1,127.08,1,1,1,111,0
15925,194,1,207.15,1,1,1,111,0
15930,67,1,426.63,3,1,2,312,1
15932,4,11,2461.85,5,5,5,555,1
15933,21,3,1107.46,4,3,4,434,1
15935,239,2,416.86,1,3,2,132,0
15937,64,1,145.35,3,1,1,311,1
15938,112,5,404.58,2,4,2,242,1
15939,90,16,6102.26,2,5,5,255,1
15940,311,2,31.799999999999997,1,3,1,131,0
15942,134,1,337.44,2,1,2,212,1
15944,277,1,325.1,1,1,2,112,0
15945,365,1,181.0,1,1,1,111,0
15947,83,1,1708.24,2,1,4,214,1
15948,8,2,955.24,5,3,4,534,1
15949,17,2,364.72,4,3,2,432,1
15950,2,5,1684.46,5,4,4,544,1
15951,1,3,669.57,5,3,3,533,1
15952,34,4,781.91,3,4,3,343,1
15953,15,10,1632.4299999999998,4,5,4,454,1
15955,24,16,4389.81,4,5,5,455,1
15957,32,1,428.89,3,1,2,312,1
15958,74,1,104.35,2,1,1,211,1
15963,20,2,470.76,4,3,2,432,1
15965,17,4,808.87,4,4,3,443,1
15967,23,2,397.68,4,3,2,432,1
15969,3,4,582.9,5,4,3,543,1
15970,304,1,314.1,1,1,2,112,0
15971,18,12,4199.85,4,5,5,455,1
15973,236,3,99.77000000000002,1,3,1,131,0
15974,39,8,3429.55,3,5,5,355,1
15975,84,1,371.01,2,1,2,212,1
15976,165,2,427.64,2,3,2,232,0
15977,17,2,1054.73,4,3,4,434,1
15978,77,1,1098.78,2,1,4,214,1
15980,89,3,2398.86,2,3,5,235,1
15981,25,8,3408.48,4,5,5,455,1
15983,22,4,1465.12,4,4,4,444,1
15984,3,11,2759.93,5,5,5,555,1
15985,123,3,1037.42,2,3,4,234,1
15986,30,1,168.12,4,1,1,411,1
15987,12,7,1432.77,4,5,4,454,1
15988,19,1,156.78,4,1,1,411,1
15990,44,2,792.11,3,3,3,333,1
15992,4,1,41.989999999999995,5,1,1,511,1
15993,9,10,2736.92,5,5,5,555,1
15994,55,1,414.27,3,1,2,312,1
15996,88,7,1016.6800000000001,2,5,4,254,1
15998,37,6,3074.42,3,4,5,345,1
16000,3,3,12393.7,5,3,5,535,1
16003,30,5,2735.37,4,4,5,445,1
16005,12,4,578.71,4,4,3,443,1
16006,211,1,101.4,1,1,1,111,0
16007,48,4,1693.81,3,4,4,344,1
16008,24,3,478.78,4,3,3,433,1
16009,22,4,972.11,4,4,4,444,1
16010,246,3,392.4,1,3,2,132,0
16011,8,16,3352.96,5,5,5,555,1
16012,35,3,1415.29,3,3,4,334,1
16013,4,54,33366.25,5,5,5,555,3
16014,36,4,637.58,3,4,3,343,1
16015,4,4,689.6999999999999,5,4,3,543,1
16016,3,10,1440.06,5,5,4,554,1
16017,47,1,211.88,3,1,1,311,1
16018,39,2,408.90000000000003,3,3,2,332,1
16019,2,10,3450.2400000000002,5,5,5,555,1
16020,17,3,851.01,4,3,3,433,1
16022,260,1,602.63,1,1,3,113,0
16023,46,3,719.81,3,3,3,333,1
16024,12,1,251.03,4,1,2,412,1
16025,30,1,439.65999999999997,4,1,2,412,1
16026,43,1,236.09,3,1,1,311,1
16027,92,7,852.12,2,5,3,253,1
16029,39,76,53168.69,3,5,5,355,3
16030,310,1,331.24,1,1,2,112,0
16031,92,2,547.9,2,3,3,233,1
16033,6,27,8690.03,5,5,5,555,3
16034,196,3,437.7,1,3,2,132,0
16036,87,2,758.92,2,3,3,233,1
16037,270,3,855.02,1,3,3,133,0
16038,8,4,454.33000000000004,5,4,2,542,1
16040,65,3,1313.55,3,3,4,334,1
16041,31,3,3166.4,4,3,5,435,1
16042,22,7,1127.57,4,5,4,454,1
16043,38,4,773.99,3,4,3,343,1
16045,120,4,1340.7,2,4,4,244,1
16048,86,3,243.69000000000003,2,3,2,232,1
16049,40,3,1074.81,3,3,4,334,1
16050,174,1,137.9,2,1,1,211,0
16052,54,1,362.06,3,1,2,312,1
16053,33,2,1511.95,3,3,4,334,1
16054,145,1,783.9,2,1,3,213,0
16055,221,1,134.8,1,1,1,111,0
16056,45,1,650.75,3,1,3,313,1
16057,4,10,2140.2200000000003,5,5,5,555,1
16059,66,6,1453.16,3,4,4,344,1
16062,10,4,1153.62,5,4,4,544,1
16063,260,1,335.32,1,1,2,112,0
16065,365,1,367.14,1,1,2,112,0
16066,17,5,1521.04,4,4,4,444,1
16070,22,2,852.15,4,3,3,433,1
16071,45,1,326.24,3,1,2,312,1
16072,288,1,584.3199999999999,1,1,3,113,0
16073,292,2,94.35,1,3,1,131,0
16076,3,11,2173.53,5,5,5,555,1
16078,284,1,79.2,1,1,1,111,0
16079,17,3,1352.0,4,3,4,434,1
16080,82,3,176.6,2,3,1,231,1
16081,56,5,2799.42,3,4,5,345,1
16083,101,2,1317.62,2,3,4,234,1
16084,299,1,436.18,1,1,2,112,0
16085,23,5,981.51,4,4,4,444,1
16086,59,6,1119.31,3,4,4,344,1
16091,155,2,315.06,2,3,2,232,0
16092,99,5,779.36,2,4,3,243,1
16093,107,1,17.0,2,1,1,211,1
16094,12,6,1041.83,4,4,4,444,1
16096,264,1,320.62,1,1,2,112,0
16097,240,1,185.04999999999998,1,1,1,111,0
16098,88,7,2005.63,2,5,4,254,1
16099,50,3,731.9,3,3,3,333,1
16101,9,3,1245.96,5,3,4,534,1
16102,42,3,1842.14,3,3,4,334,1
16103,7,6,1429.64,5,4,4,544,1
16104,62,1,298.21,3,1,2,312,1
16105,249,1,336.96,1,1,2,112,0
16106,66,1,108.38,3,1,1,311,1
16107,18,7,3204.1600000000003,4,5,5,455,1
16108,85,2,816.1,2,3,3,233,1
16109,219,2,611.88,1,3,3,133,0
16110,45,3,1320.95,3,3,4,334,1
16112,143,4,195.73999999999998,2,4,1,241,1
16113,183,1,161.38,1,1,1,111,0
16114,171,1,135.75000000000003,2,1,1,211,0
16115,10,8,1660.8799999999999,5,5,4,554,1
16116,206,2,592.88,1,3,3,133,0
16117,190,1,232.21,1,1,1,111,0
16119,8,2,423.36,5,3,2,532,1
16120,59,5,1294.14,3,4,4,344,1
16121,57,2,854.66,3,3,3,333,1
16122,73,4,684.4200000000001,2,4,3,243,1
16123,52,1,307.78,3,1,2,312,1
16124,316,2,187.15,1,3,1,131,0
16125,367,1,289.35,1,1,2,112,0
16126,29,4,6287.77,4,4,5,445,1
16127,39,1,656.25,3,1,3,313,1
16128,18,5,1880.22,4,4,4,444,1
16131,52,6,3506.54,3,4,5,345,1
16133,4,46,14305.66,5,5,5,555,3
16134,22,3,603.69,4,3,3,433,1
16135,263,1,517.55,1,1,3,113,0
16136,60,3,709.38,3,3,3,333,1
16139,19,3,635.41,4,3,3,433,1
16140,53,4,703.77,3,4,3,343,1
16141,88,1,620.4,2,1,3,213,1
16142,250,1,535.34,1,1,3,113,0
16143,3,7,2419.84,5,5,5,555,1
16144,247,1,175.2,1,1,1,111,0
16145,9,18,3741.98,5,5,5,555,3
16146,157,3,734.13,2,3,3,233,0
16147,134,1,375.0,2,1,2,212,1
16148,296,1,76.32000000000001,1,1,1,111,0
16149,5,2,280.52,5,3,2,532,1
16150,39,10,1906.07,3,5,4,354,1
16152,269,1,1829.04,1,1,4,114,0
16153,50,5,1824.23,3,4,4,344,1
16156,9,13,2994.62,5,5,5,555,1
16157,16,4,644.24,4,4,3,443,1
16159,282,1,348.2,1,1,2,112,0
16160,64,4,1009.4499999999999,3,4,4,344,1
16161,2,26,5311.08,5,5,5,555,3
16162,252,1,37.4,1,1,1,111,0
16163,225,3,441.59999999999997,1,3,2,132,0
16164,17,4,802.53,4,4,3,443,1
16168,11,28,3770.6,5,5,5,555,3
16169,8,4,1822.97,5,4,4,544,1
16170,51,7,1880.4199999999998,3,5,4,354,1
16171,59,1,73.2,3,1,1,311,1
16172,95,5,1140.21,2,4,4,244,1
16173,16,7,1406.57,4,5,4,454,1
16174,126,3,1009.5500000000001,2,3,4,234,1
16175,94,4,1037.59,2,4,4,244,1
16177,50,1,331.95,3,1,2,312,1
16178,138,1,197.9,2,1,1,211,1
16179,61,1,215.83,3,1,1,311,1
16180,100,10,10217.48,2,5,5,255,1
16181,73,1,305.54,2,1,2,212,1
16182,72,4,6617.65,2,4,5,245,1
16183,67,1,338.71000000000004,3,1,2,312,1
16184,64,7,1155.54,3,5,4,354,1
16185,17,2,529.41,4,3,3,433,1
16186,23,13,3991.94,4,5,5,455,1
16187,32,17,6841.24,3,5,5,355,3
16188,45,4,981.86,3,4,4,344,1
16189,16,2,215.48,4,3,1,431,1
16190,40,1,215.08,3,1,1,311,1
16191,3,25,4913.32,5,5,5,555,3
16193,237,1,314.45,1,1,2,112,0
16198,75,1,400.68100000000004,2,1,2,212,1
16200,4,2,1068.8700000000001,5,3,4,534,1
16201,3,5,1821.52,5,4,4,544,1
16202,361,1,365.27,1,1,2,112,0
16203,59,5,589.15,3,4,3,343,1
16204,23,1,384.18,4,1,2,412,1
16205,31,4,757.63,4,4,3,443,1
16206,55,4,537.0600000000001,3,4,3,343,1
16207,25,1,394.38,4,1,2,412,1
16208,45,2,664.26,3,3,3,333,1
16209,89,5,2262.62,2,4,5,245,1
16210,2,18,21086.3,5,5,5,555,3
16211,81,2,542.77,2,3,3,233,1
16212,19,3,681.19,4,3,3,433,1
16213,79,1,159.0,2,1,1,211,1
16214,171,3,1062.75,2,3,4,234,0
16215,81,1,242.35,2,1,1,211,1
16216,267,1,914.9300000000001,1,1,3,113,0
16217,235,4,259.39000000000004,1,4,2,142,0
16218,30,8,3054.87,4,5,5,455,1
16221,37,3,860.86,3,3,3,333,1
16222,318,1,773.5500000000001,1,1,3,113,0
16224,57,4,1295.3,3,4,4,344,1
16225,45,5,1096.32,3,4,4,344,1
16226,203,3,255.12,1,3,2,132,0
16227,219,2,308.32000000000005,1,3,2,132,0
16229,87,2,1010.6,2,3,4,234,1
16230,190,2,542.03,1,3,3,133,0
16232,33,5,983.23,3,4,4,344,1
16233,71,5,422.13,2,4,2,242,1
16235,41,6,858.41,3,4,3,343,1
16236,78,1,432.2,2,1,2,212,1
16239,57,3,372.9,3,3,2,332,1
16240,8,5,3693.81,5,4,5,545,1
16241,10,13,2590.31,5,5,5,555,1
16242,8,8,3574.91,5,5,5,555,1
16243,34,2,409.1,3,3,2,332,1
16244,212,2,1522.75,1,3,4,134,0
16245,24,5,1352.3600000000001,4,4,4,444,1
16247,170,1,114.56,2,1,1,211,0
16248,62,1,152.94,3,1,1,311,1
16249,53,5,1800.07,3,4,4,344,1
16250,261,2,389.44,1,3,2,132,0
16253,32,3,3665.62,3,3,5,335,1
16255,17,10,2609.3,4,5,5,455,1
16256,258,2,732.63,1,3,3,133,0
16257,177,1,46.95,1,1,1,111,0
16258,45,5,5203.51,3,4,5,345,1
16260,51,1,1035.45,3,1,4,314,1
16261,17,4,728.54,4,4,3,443,1
16265,9,11,5423.15,5,5,5,555,1
16266,74,7,861.89,2,5,3,253,1
16268,71,2,667.65,2,3,3,233,1
16270,353,1,1141.24,1,1,4,114,0
16271,3,6,1398.69,5,4,4,544,1
16272,117,1,411.7,2,1,2,212,1
16274,373,1,351.75,1,1,2,112,0
16275,197,1,559.87,1,1,3,113,0
16276,177,1,810.6000000000001,1,1,3,113,0
16278,23,3,537.83,4,3,3,433,1
16279,21,4,1489.88,4,4,4,444,1
16281,72,1,2062.06,2,1,5,215,1
16282,340,1,168.3,1,1,1,111,0
16283,6,7,1531.51,5,5,4,554,1
16284,31,2,812.68,4,3,3,433,1
16287,170,1,142.5,2,1,1,211,0
16292,117,2,280.9,2,3,2,232,1
16293,9,12,2236.7400000000002,5,5,5,555,1
16295,10,4,1328.55,5,4,4,544,1
16297,213,4,275.4,1,4,2,142,0
16298,23,3,598.2,4,3,3,433,1
16302,108,2,212.82,2,3,1,231,1
16303,26,4,5305.83,4,4,5,445,1
16305,139,1,361.21999999999997,2,1,2,212,1
16306,214,9,602.27,1,5,3,153,0
16308,38,4,2560.0,3,4,5,345,1
16309,92,3,686.67,2,3,3,233,1
16311,18,2,616.26,4,3,3,433,1
16313,3,2,274.15000000000003,5,3,2,532,1
16315,331,1,226.37,1,1,1,111,0
16316,64,12,2755.56,3,5,5,355,1
16317,120,3,1341.65,2,3,4,234,1
16318,35,1,328.15,3,1,2,312,1
16319,218,1,404.40000000000003,1,1,2,112,0
16320,172,2,1038.46,2,3,4,234,0
16321,72,7,230.70000000000002,2,5,1,251,1
16322,1,2,326.75,5,3,2,532,1
16323,196,1,207.50000000000003,1,1,1,111,0
16324,128,3,408.59000000000003,2,3,2,232,1
16325,44,5,510.54,3,4,3,343,1
16326,6,15,3014.2200000000003,5,5,5,555,1
16327,14,6,3820.27,4,4,5,445,1
16330,18,4,242.21,4,4,1,441,1
16332,28,8,1572.8,4,5,4,454,1
16333,8,22,26626.8,5,5,5,555,3
16337,37,1,151.05,3,1,1,311,1
16338,157,1,214.79999999999998,2,1,1,211,0
16339,284,1,94.05,1,1,1,111,0
16340,107,1,534.31,2,1,3,213,1
16341,25,6,1959.38,4,4,4,444,1
16342,75,4,322.41,2,4,2,242,1
16343,16,2,328.58,4,3,2,432,1
16344,158,1,101.10000000000001,2,1,1,211,0
16345,44,1,565.46,3,1,3,313,1
16347,11,2,847.45,5,3,3,533,1
16348,32,7,1415.65,3,5,4,354,1
16349,291,1,53.5,1,1,1,111,0
16350,21,5,1100.47,4,4,4,444,1
16351,333,1,153.9,1,2,1,121,0
16352,18,2,494.44,4,3,3,433,1
16353,4,23,6675.71,5,5,5,555,3
16354,63,2,395.8,3,3,2,332,1
16356,198,4,210.32000000000002,1,4,1,141,0
16357,33,3,658.88,3,3,3,333,1
16358,1,5,2024.95,5,4,5,545,1
16359,7,12,1460.3700000000001,5,5,4,554,1
16360,5,8,3349.57,5,5,5,555,1
16361,10,4,891.21,5,4,3,543,1
16362,32,9,627.29,3,5,3,353,1
16363,53,1,109.36000000000001,3,2,1,321,1
16364,12,2,705.79,4,3,3,433,1
16365,18,9,1540.42,4,5,4,454,1
16366,19,1,327.3,4,2,2,422,1
16367,37,2,800.67,3,3,3,333,1
16368,2,2,479.91,5,3,3,533,1
16369,18,3,1545.41,4,3,4,434,1
16370,82,4,1301.91,2,4,4,244,1
16372,33,2,355.73,3,3,2,332,1
16374,66,2,466.73,3,3,2,332,1
16376,9,3,965.47,5,3,4,534,1
16377,267,1,676.2,1,2,3,123,0
16378,247,3,362.95,1,3,2,132,0
16379,4,5,2131.9,5,4,5,545,1
16380,61,1,1743.1499999999999,3,2,4,324,1
16383,75,2,643.76,2,3,3,233,1
16384,90,2,584.5,2,3,3,233,1
16385,60,3,554.86,3,3,3,333,1
16386,29,2,302.57,4,3,2,432,1
16387,323,1,94.36,1,2,1,121,0
16389,53,5,1362.27,3,4,4,344,1
16392,270,1,217.89,1,2,1,121,0
16393,2,20,2935.8,5,5,5,555,3
16394,50,9,1412.06,3,5,4,354,1
16395,61,5,1482.06,3,4,4,344,1
16398,145,4,1631.15,2,4,4,244,1
16399,19,2,408.02,4,3,2,432,1
16400,95,1,303.93,2,2,2,222,1
16401,1,20,4061.24,5,5,5,555,3
16402,265,2,293.45,1,3,2,132,0
16403,302,2,161.04999999999998,1,3,1,131,0
16404,70,1,443.05,3,2,2,322,1
16405,302,2,167.25,1,3,1,131,0
16406,19,1,154.35,4,2,1,421,1
16407,13,10,2079.68,4,5,5,455,1
16409,36,5,2022.98,3,4,5,345,1
16411,19,2,211.7,4,3,1,431,1
16412,54,1,135.99,3,2,1,321,1
16413,57,1,262.2,3,2,2,322,1
16414,22,2,126.25,4,3,1,431,1
16415,44,1,200.27,3,2,1,321,1
16416,27,4,1026.99,4,4,4,444,1
16418,45,3,631.12,3,3,3,333,1
16419,113,7,945.96,2,5,4,254,1
16422,17,75,33805.69,4,5,5,455,3
16423,25,1,346.12,4,2,2,422,1
16424,191,2,82.56,1,3,1,131,0
16425,302,1,302.7,1,2,2,122,0
16426,2,10,1863.76,5,5,4,554,1
16427,263,2,241.06,1,3,1,131,0
16429,106,1,284.55,2,2,2,222,1
16430,57,1,300.85,3,2,2,322,1
16431,213,3,623.28,1,3,3,133,0
16432,64,1,287.4,3,2,2,322,1
16433,28,1,184.26,4,2,1,421,1
16434,29,7,1511.8,4,5,4,454,1
16438,6,5,798.35,5,4,3,543,1
16440,8,5,3640.67,5,4,5,545,1
16441,67,2,381.2,3,3,2,332,1
16442,2,3,609.3,5,3,3,533,1
16444,46,5,638.77,3,4,3,343,1
16445,34,1,230.51,3,2,1,321,1
16446,1,3,2.8999999999941792,5,3,1,531,1
16447,136,1,255.91,2,2,2,222,1
16448,198,1,182.99,1,2,1,121,0
16449,191,3,674.69,1,3,3,133,0
16450,150,1,311.92,2,2,2,222,0
16451,88,1,266.97,2,2,2,222,1
16455,64,7,1841.18,3,5,4,354,1
16456,99,5,2158.18,2,4,5,245,1
16457,218,1,208.36,1,2,1,121,0
16458,3,18,3482.7400000000002,5,5,5,555,1
16460,28,3,811.23,4,3,3,433,1
16461,178,1,142.92,1,2,1,121,0
16462,64,4,102.0,3,4,1,341,1
16463,21,7,1383.7,4,5,4,454,1
16464,20,3,1298.66,4,3,4,434,1
16466,34,7,1595.96,3,5,4,354,1
16468,74,1,74.9,2,2,1,221,1
16469,24,4,625.42,4,4,3,443,1
16470,52,5,747.82,3,4,3,343,1
16471,275,1,223.95000000000002,1,2,1,121,0
16473,165,4,314.86,2,4,2,242,0
16474,7,11,1750.6200000000001,5,5,4,554,1
16475,88,4,544.3,2,4,3,243,1
16477,64,7,2494.46,3,5,5,355,1
16478,25,3,331.0,4,3,2,432,1
16479,10,2,300.83,5,3,2,532,1
16480,76,1,769.29,2,2,3,223,1
16482,16,1,220.62,4,2,1,421,1
16483,192,1,139.35,1,2,1,121,0
16484,174,3,379.4,2,3,2,232,0
16485,77,1,363.65,2,2,2,222,1
16488,33,4,492.2,3,4,3,343,1
16491,47,1,731.5,3,2,3,323,1
16493,73,6,1329.66,2,4,4,244,1
16494,297,1,826.53,1,2,3,123,0
16495,3,3,648.26,5,3,3,533,1
16496,9,4,1562.22,5,4,4,544,1
16497,50,6,2965.69,3,4,5,345,1
16498,161,3,86.12,2,3,1,231,0
16499,360,5,319.1,1,4,2,142,0
16500,5,6,400.86,5,4,2,542,1
16503,107,5,1421.43,2,4,4,244,1
16504,25,1,465.88,4,2,2,422,1
16505,32,1,777.6,3,2,3,323,1
16506,20,2,90.30000000000001,4,3,1,431,1
16509,297,1,363.7,1,2,2,122,0
16510,372,1,248.1,1,2,2,122,0
16511,22,3,918.33,4,3,4,434,1
16513,5,4,874.59,5,4,3,543,1
16515,52,5,1624.14,3,4,4,344,1
16516,30,1,101.69999999999999,4,2,1,421,1
16517,277,1,162.7,1,2,1,121,0
16518,61,3,480.92,3,3,3,333,1
16519,25,2,215.07999999999998,4,3,1,431,1
16520,186,4,1036.6200000000001,1,4,4,144,0
16523,2,28,9295.67,5,5,5,555,3
16525,2,29,11895.57,5,5,5,555,3
16526,172,1,290.36,2,2,2,222,0
16527,81,1,228.06,2,2,1,221,1
16528,4,1,244.41,5,2,2,522,1
16529,190,1,455.25,1,2,2,122,0
16531,22,7,1244.59,4,5,4,454,1
16532,18,3,6748.8,4,3,5,435,1
16533,19,5,1014.19,4,4,4,444,1
16535,5,1,593.75,5,2,3,523,1
16536,107,2,538.17,2,3,3,233,1
16539,3,4,1388.81,5,4,4,544,1
16542,54,1,119.62,3,2,1,321,1
16545,165,1,339.3,2,2,2,222,0
16549,10,10,4034.9,5,5,5,555,1
16550,109,9,2266.25,2,5,5,255,1
16551,96,3,922.12,2,3,4,234,1
16552,243,2,379.73,1,3,2,132,0
16553,163,14,5664.57,2,5,5,255,0
16554,3,7,641.55,5,5,3,553,1
16555,35,2,285.89,3,3,2,332,1
16556,67,7,3313.79,3,5,5,355,1
16557,24,2,281.85,4,3,2,432,1
16558,1,24,8257.04,5,5,5,555,3
16560,21,3,816.51,4,3,3,433,1
16561,6,2,511.12,5,3,3,533,1
16563,54,1,1077.74,3,2,4,324,1
16565,364,1,173.7,1,2,1,121,0
16566,15,6,614.01,4,4,3,443,1
16567,194,2,865.6,1,3,3,133,0
16569,3,1,124.2,5,2,1,521,1
16570,9,15,3622.95,5,5,5,555,1
16571,3,5,1285.22,5,4,4,544,1
16572,127,4,999.7,2,4,4,244,1
16573,74,4,648.41,2,4,3,243,1
16574,71,1,451.44,2,2,2,222,1
16581,155,2,70.44,2,3,1,231,0
16582,113,1,313.62,2,2,2,222,1
16583,374,1,233.45,1,2,1,121,0
16584,80,3,908.03,2,3,3,233,1
16586,249,1,463.95,1,2,2,122,0
16587,232,1,225.15,1,2,1,121,0
16589,71,3,459.24,2,3,2,232,1
16591,69,1,213.5,3,2,1,321,1
16592,4,19,4073.28,5,5,5,555,3
16593,51,3,330.03,3,3,2,332,1
16594,75,1,181.09,2,2,1,221,1
16595,61,1,360.16,3,2,2,322,1
16596,16,2,250.15,4,3,2,432,1
16597,4,1,90.04,5,2,1,521,1
16598,277,2,140.7,1,3,1,131,0
16600,4,6,813.52,5,4,3,543,1
16601,41,1,242.7,3,2,1,321,1
16602,31,2,494.72999999999996,4,3,3,433,1
16603,75,2,482.47,2,3,3,233,1
16607,18,16,3038.67,4,5,5,455,1
16609,15,9,5450.96,4,5,5,455,1
16610,219,1,75.66,1,2,1,121,0
16611,186,2,120.99000000000001,1,3,1,131,0
16612,33,4,1187.66,3,4,4,344,1
16613,70,1,618.59,3,2,3,323,1
16614,183,1,506.19,1,2,3,123,0
16616,15,2,500.42,4,3,3,433,1
16617,236,1,151.85,1,2,1,121,0
16618,31,6,2630.64,4,4,5,445,1
16619,254,2,204.41,1,3,1,131,0
16620,4,2,178.96,5,3,1,531,1
16621,52,4,813.48,3,4,3,343,1
16623,246,1,129.45,1,2,1,121,0
16624,81,2,810.5699999999999,2,3,3,233,1
16625,275,1,333.08,1,2,2,122,0
16626,1,20,4379.65,5,5,5,555,3
16627,79,1,322.8,2,2,2,222,1
16628,30,6,2183.04,4,4,5,445,1
16629,74,2,408.63,2,3,2,232,1
16633,17,7,2878.15,4,5,5,455,1
16634,223,2,217.9,1,3,1,131,0
16637,32,5,1124.59,3,4,4,344,1
16638,23,11,1676.47,4,5,4,454,1
16639,25,4,1169.38,4,4,4,444,1
16641,106,1,231.10000000000002,2,2,1,221,1
16642,5,3,679.83,5,3,3,533,1
16643,246,1,487.51,1,2,3,123,0
16644,178,2,833.78,1,3,3,133,0
16647,170,2,214.06,2,3,1,231,0
16648,39,2,270.85999999999996,3,3,2,332,1
16650,72,1,518.42,2,2,3,223,1
16652,54,11,6654.26,3,5,5,355,1
16653,16,3,1166.92,4,3,4,434,1
16654,141,5,594.97,2,4,3,243,1
16655,18,6,3789.52,4,4,5,445,1
16656,22,21,8568.24,4,5,5,455,3
16657,10,4,874.43,5,4,3,543,1
16658,368,1,123.24,1,2,1,121,0
16659,189,1,39.12,1,2,1,121,0
16660,16,5,810.4499999999999,4,4,3,443,1
16665,362,1,135.39999999999998,1,2,1,121,0
16666,19,1,118.98,4,2,1,421,1
16667,68,2,567.1800000000001,3,3,3,333,1
16668,15,6,306.71999999999997,4,4,2,442,1
16669,24,4,1344.88,4,4,4,444,1
16670,17,17,4022.46,4,5,5,455,1
16671,28,3,1692.27,4,3,4,434,1
16672,2,23,8093.59,5,5,5,555,3
16674,55,2,304.24,3,3,2,332,1
16676,34,5,1558.72,3,4,4,344,1
16678,3,17,3013.83,5,5,5,555,1
16679,366,1,129.75,1,2,1,121,0
16680,43,1,183.7,3,2,1,321,1
16681,73,6,1770.34,2,4,4,244,1
16682,5,5,1028.0,5,4,4,544,1
16684,4,31,65892.08,5,5,5,555,3
16685,61,2,324.24,3,3,2,332,1
16686,47,9,2940.53,3,5,5,355,1
16688,1,4,1260.86,5,4,4,544,1
16689,76,3,303.26,2,3,2,232,1
16690,44,3,208.63,3,3,1,331,1
16692,256,2,1276.0,1,3,4,134,0
16693,69,2,477.86,3,3,2,332,1
16696,135,4,657.9000000000001,2,4,3,243,1
16697,241,1,112.75,1,2,1,121,0
16698,227,2,1998.0,1,3,4,134,0
16700,9,17,5040.0,5,5,5,555,1
16701,9,18,5150.2699999999995,5,5,5,555,3
16705,1,29,13946.130000000001,5,5,5,555,3
16706,37,3,531.35,3,3,3,333,1
16708,46,1,656.63,3,2,3,323,1
16709,85,5,3029.87,2,4,5,245,1
16710,19,10,2467.99,4,5,5,455,1
16711,3,5,1651.03,5,4,4,544,1
16712,9,11,3611.31,5,5,5,555,1
16713,19,21,6827.88,4,5,5,455,3
16714,219,4,879.0600000000001,1,4,3,143,0
16715,78,1,301.71999999999997,2,2,2,222,1
16716,267,3,319.8000000000001,1,3,2,132,0
